162.25,162.33999633789062,156.72000122070312,156.8000030517578,95623200,156.8000030517578,156.8000030517578,156.8000030517578,155.0283660888672
155.91000366210938,159.7899932861328,155.3800048828125,156.57000732421875,88063200,156.68500518798828,156.68500518798828,156.68500518798828,154.80099487304688
159.25,164.52000427246094,158.92999267578125,163.63999938964844,130216800,159.00333658854166,159.00333658854166,159.00333658854166,161.7910919189453
161.83999633789062,166.1999969482422,157.25,157.64999389648438,131747600,158.66500091552734,158.66500091552734,158.66500091552734,155.86875915527344
156.7100067138672,158.22999572753906,153.27000427246094,157.9600067138672,123055300,158.5240020751953,158.5240020751953,158.5240020751953,156.17527770996094
158.14999389648438,160.7100067138672,156.32000732421875,159.47999572753906,88966500,158.68333435058594,158.68333435058594,158.68333435058594,157.67808532714844
159.6699981689453,166.47999572753906,159.25999450683594,166.02000427246094,108256500,159.73143005371094,159.73143005371094,159.73143005371094,164.1442108154297
163.85000610351562,164.0800018310547,154.9499969482422,156.77000427246094,130525300,159.7271445138114,159.3612518310547,159.3612518310547,154.9987335205078
156.00999450683594,159.44000244140625,154.17999267578125,157.27999877929688,116124600,159.82857186453683,159.1300014919705,159.1300014919705,155.73143005371094
154.92999267578125,155.8300018310547,151.49000549316406,152.05999755859375,131577900,158.17428588867188,158.42300109863282,158.42300109863282,150.5628204345703
155.52000427246094,156.74000549316406,152.92999267578125,154.50999450683594,115366700,157.72571454729353,158.06727322665128,158.06727322665128,152.98870849609375
153.5,155.4499969482422,145.80999755859375,146.5,142689800,156.08857073102678,157.10333379109701,157.10333379109701,145.0575714111328
142.77000427246094,146.1999969482422,138.8000030517578,142.55999755859375,182602000,153.67142813546317,155.984615619366,155.984615619366,141.15635681152344
144.58999633789062,148.10000610351562,143.11000061035156,147.11000061035156,113990900,150.9699990408761,155.35071454729353,155.35071454729353,145.66156005859375
145.5500030517578,147.52000427246094,144.17999267578125,145.5399932861328,86643800,149.36571175711495,154.69666646321613,154.69666646321613,144.1070098876953
148.86000061035156,149.77000427246094,146.67999267578125,149.24000549316406,78336300,148.2171412876674,154.3556251525879,154.3556251525879,147.7705841064453
146.85000610351562,147.36000061035156,139.89999389648438,140.82000732421875,109742900,146.6114283970424,153.55941233915442,153.55941233915442,139.43350219726562
139.8800048828125,141.66000366210938,136.60000610351562,137.35000610351562,136095600,144.16000148228235,152.6588897705078,152.6588897705078,135.99766540527344
139.08999633789062,140.6999969482422,132.61000061035156,137.58999633789062,137426100,142.88714381626673,151.86579011615953,151.86579011615953,136.23529052734375
137.7899932861328,143.25999450683594,137.64999389648438,143.11000061035156,117726300,142.96571568080358,151.42800064086913,151.42800064086913,141.70095825195312
140.80999755859375,141.97000122070312,137.3300018310547,140.36000061035156,104132700,142.00142996651786,150.60600051879882,150.9009530203683,138.97804260253906
138.42999267578125,141.7899932861328,138.33999633789062,140.52000427246094,92482700,141.28428867885046,149.80350036621093,150.42909171364525,139.13645935058594
137.38999938964844,144.33999633789062,137.13999938964844,143.77999877929688,90601500,140.50428771972656,148.81050033569335,150.14000071649966,142.36434936523438
145.38999938964844,149.67999267578125,145.25999450683594,149.63999938964844,90978500,141.7642865862165,148.41000061035157,150.11916732788086,148.16665649414062
149.07000732421875,150.66000366210938,146.83999633789062,148.83999633789062,103718400,143.4057137625558,147.95400009155273,150.06800048828126,147.37454223632812
149.89999389648438,151.74000549316406,147.67999267578125,148.7100067138672,74286600,144.9942866734096,147.41550064086914,150.0157699584961,147.2458038330078
147.8300018310547,151.27000427246094,146.86000061035156,151.2100067138672,72348100,146.15143040248327,146.67500076293945,150.06000094943576,149.72120666503906
146.89999389648438,147.97000122070312,144.4600067138672,145.3800048828125,88570300,146.86857386997767,146.10550079345703,149.89285823277064,143.94859313964844
147.02999877929688,148.57000732421875,144.89999389648438,146.13999938964844,71598400,147.67143031529017,145.54850082397462,149.76344930714575,144.7010955810547
144.35000610351562,149.0,144.10000610351562,148.7100067138672,67808200,148.37571716308594,145.3810012817383,149.72833455403645,147.2458038330078
148.5800018310547,149.8699951171875,147.4600067138672,147.9600067138672,53950200,148.1357182094029,145.05350189208986,149.6712917204826,146.50318908691406
147.0800018310547,147.9499969482422,142.52999877929688,142.63999938964844,69473000,147.250004359654,144.86050186157226,149.45156383514404,141.23558044433594
140.27999877929688,140.75999450683594,137.05999755859375,137.1300048828125,91437900,145.59571838378906,144.5890022277832,149.07818326083097,135.77984619140625
132.8699951171875,135.1999969482422,131.44000244140625,131.8800048828125,122207100,142.83428955078125,143.82750244140624,148.57235448500688,130.58154296875
133.1300048828125,133.88999938964844,131.47999572753906,132.75999450683594,84784300,141.03143092564173,143.1885025024414,148.12057277134485,131.45285034179688
134.2899932861328,137.33999633789062,132.16000366210938,135.42999267578125,91533000,139.50142996651786,142.49800186157228,147.76805665757922,134.0965576171875
132.0800018310547,132.38999938964844,129.0399932861328,130.05999755859375,108123900,136.83714294433594,141.96000137329102,147.28946046571474,128.7794189453125
130.07000732421875,133.0800018310547,129.80999755859375,131.55999755859375,134520300,134.4942844935826,141.6705009460449,146.87552723131682,130.26467895507812
133.4199981689453,137.05999755859375,133.32000732421875,135.8699951171875,81000500,133.52714102608817,141.58450088500976,146.5933341001853,134.5322265625
134.7899932861328,137.75999450683594,133.91000366210938,135.35000610351562,73409200,133.2728554861886,141.19650115966797,146.31225090026857,134.01736450195312
136.82000732421875,138.58999633789062,135.6300048828125,138.27000427246094,72433800,134.18571254185267,141.09200134277344,146.11609854349277,136.90858459472656
139.89999389648438,141.91000366210938,139.77000427246094,141.66000366210938,89116800,135.45714242117745,141.14900131225585,146.01000104631697,140.2652130126953
142.6999969482422,143.49000549316406,140.97000122070312,141.66000366210938,70207900,136.3471439906529,141.0430015563965,145.90883831645166,140.2652130126953
142.1300048828125,143.4199981689453,137.32000732421875,137.44000244140625,67083400,137.40143040248327,140.43300170898436,145.716364773837,136.08677673339844
137.4600067138672,140.6699981689453,136.6699981689453,139.22999572753906,66242400,138.4971444266183,139.9525016784668,145.57222323947482,137.859130859375
137.25,138.3699951171875,133.77000427246094,136.72000122070312,98964500,138.61857386997767,139.3530014038086,145.3797836303711,135.37388610839844
136.0399932861328,139.0399932861328,135.66000366210938,138.92999267578125,71051600,139.1300005231585,138.7390007019043,145.24255403559258,137.56210327148438
137.77000427246094,141.61000061035156,136.92999267578125,141.55999755859375,73353800,139.5999995640346,138.54800033569336,145.16583410898843,140.16619873046875
141.35000610351562,144.1199951171875,141.0800018310547,142.9199981689453,74064300,139.77999877929688,138.3870002746582,145.12000072245695,141.51280212402344
143.2899932861328,146.5500030517578,143.27999877929688,146.35000610351562,66253700,140.4499991280692,138.2690002441406,145.14460083007813,144.90904235839844
145.25999450683594,147.5500030517578,145.0,147.0399932861328,64547800,141.82142639160156,138.2229995727539,145.18176538804,145.59225463867188
145.6699981689453,146.63999938964844,143.77999877929688,144.8699951171875,63141600,142.62714059012276,138.33449935913086,145.1757698059082,143.44361877441406
145.75999450683594,148.4499969482422,145.0500030517578,145.86000061035156,77588800,143.93285478864397,138.7709991455078,145.18867982108637,144.42385864257812
142.99000549316406,146.4499969482422,142.1199951171875,145.49000549316406,71185600,144.8699994768415,139.45149917602538,145.19425992612486,144.05751037597656
144.0800018310547,148.9499969482422,143.25,148.47000122070312,78140700,145.85714285714286,140.23699951171875,145.25381885875356,147.00814819335938
149.77999877929688,150.86000061035156,148.1999969482422,150.1699981689453,76259900,146.89285714285714,140.97399978637696,145.34160777500696,148.69142150878906
150.74000549316406,151.57000732421875,146.6999969482422,147.07000732421875,81420900,146.99571446010046,141.8245002746582,145.37193057411596,145.62197875976562
147.9199981689453,151.22999572753906,146.91000366210938,151.0,82982400,147.5614297049386,142.7965003967285,145.46896625387257,149.5132598876953
